queue,folder,url,id,type,pageUpdated
erpm,cx,https://www.oracle.com/cx/siebel/,RC36v4,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/siebel/,RC29,a11y-true,false
erpm,cx,https://www.oracle.com/cx/siebel/,RC30,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/siebel/,RC27,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/,RH03v5,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/,RC78,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/,RC24,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/,RC11v1,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/,RC24,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/,RC24,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/,RC24,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/,RC24,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/,RC24,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/,RC24,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/,RC24,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/,RC24,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/,RC24,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/,RC24,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/,RC24,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/,RC11,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/,RC24,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/best-crm/,CT12,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/best-crm/,U03v6,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/best-crm/,RC23v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/best-crm/,RC57,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/best-crm/,RC78,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/best-crm/,RC25,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/best-crm/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/best-crm/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/best-crm/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/best-crm/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/best-crm/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/best-crm/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/best-crm/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/best-crm/,RC24v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/best-crm/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/implementation/,CT12,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/implementation/,U03v6,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/implementation/,RC23v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/implementation/,RC78,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/implementation/,RC57,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/implementation/,RC25,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/implementation/,RC11v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/implementation/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/implementation/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/implementation/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/roi-of-crm/,U03v6,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/roi-of-crm/,RC23v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/roi-of-crm/,RC78,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/roi-of-crm/,RC57,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/roi-of-crm/,RC25,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/roi-of-crm/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/roi-of-crm/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/roi-of-crm/,RC24v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/roi-of-crm/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/roi-of-crm/,RC11,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/roi-of-crm/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/seller-research/,U03v6,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/seller-research/,RC23v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/seller-research/,RC25,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/seller-research/,RC58,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/seller-research/,RC62v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/seller-research/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/seller-research/,RC11,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/seller-research/,RC57,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/seller-research/,RC54,a11y-ready,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/strategy/,RH03v5,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/strategy/,RC78,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/strategy/,RC24,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/strategy/,RC11,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/strategy/,RC24v1,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/strategy/,RC11,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/strategy/,RC24,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/strategy/,RC24v1,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/strategy/,RC24,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/strategy/,RC11,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/strategy/,RC24,a11y-true,true
erpm,cx,https://www.oracle.com/cx/what-is-crm/types-of-crm/,CT12,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/types-of-crm/,U03v6,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/types-of-crm/,RC23v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/types-of-crm/,RC57,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/types-of-crm/,RC78,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/types-of-crm/,RC25,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/types-of-crm/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/types-of-crm/,RC11,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/types-of-crm/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/types-of-crm/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/types-of-crm/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/types-of-crm/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/types-of-crm/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/types-of-crm/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/types-of-crm/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/types-of-crm/,RC24v4,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/types-of-crm/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/types-of-crm/,RC24v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/types-of-crm/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/why-crm-is-important/,CT12,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/why-crm-is-important/,U03v6,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/why-crm-is-important/,RC23v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/why-crm-is-important/,RC57,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/why-crm-is-important/,RC78,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/why-crm-is-important/,RC25,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/why-crm-is-important/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/why-crm-is-important/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/why-crm-is-important/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/why-crm-is-important/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/why-crm-is-important/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/why-crm-is-important/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/why-crm-is-important/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/why-crm-is-important/,RC11,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-crm/why-crm-is-important/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/,CT12,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/,U03v6,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/,RC78,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/,RC25,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/,RC24v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/,RC11v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/improve-customer-experience/,CT12,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/improve-customer-experience/,U03v6,a11y-unknown,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/improve-customer-experience/,RC23v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/improve-customer-experience/,RC78,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/improve-customer-experience/,RC25,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/improve-customer-experience/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/improve-customer-experience/,RC11v1,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/improve-customer-experience/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/improve-customer-experience/,RC24,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/improve-customer-experience/,RC62,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/improve-customer-experience/,RC24v3,a11y-true,false
erpm,cx,https://www.oracle.com/cx/what-is-cx/improve-customer-experience/,RC24,a11y-true,false
corporate,data-lakehouse,https://www.oracle.com/data-lakehouse/what-is-data-lakehouse/,U03v6,a11y-unknown,false
corporate,data-lakehouse,https://www.oracle.com/data-lakehouse/what-is-data-lakehouse/,RC57,a11y-ready,false
corporate,data-lakehouse,https://www.oracle.com/data-lakehouse/what-is-data-lakehouse/,RC78,a11y-true,false
corporate,data-lakehouse,https://www.oracle.com/data-lakehouse/what-is-data-lakehouse/,RC25,a11y-true,false
corporate,data-lakehouse,https://www.oracle.com/data-lakehouse/what-is-data-lakehouse/,RC24,a11y-true,false
corporate,data-lakehouse,https://www.oracle.com/data-lakehouse/what-is-data-lakehouse/,RC24,a11y-true,false
corporate,data-lakehouse,https://www.oracle.com/data-lakehouse/what-is-data-lakehouse/,RC24,a11y-true,false
corporate,data-lakehouse,https://www.oracle.com/data-lakehouse/what-is-data-lakehouse/,RC24,a11y-true,false
corporate,data-lakehouse,https://www.oracle.com/data-lakehouse/what-is-data-lakehouse/,RC61,a11y-ready,false
corporate,data-lakehouse,https://www.oracle.com/data-lakehouse/what-is-data-lakehouse/,RC24,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/,CT12,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/,RC98,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/,RC11,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/,RC30v1,a11y-unknown,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/,RC66v1,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/,RC28,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/,RC36,a11y-unknown,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/,RC29,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/,RC30,a11y-unknown,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/,RC37v1,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/,RC31,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/what-is-deep-learning/,U03v6,a11y-unknown,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/what-is-deep-learning/,RC23v3,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/what-is-deep-learning/,RC57,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/what-is-deep-learning/,RC78,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/what-is-deep-learning/,RC25,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/what-is-deep-learning/,RC24,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/what-is-deep-learning/,RC24,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/what-is-deep-learning/,RC24,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/what-is-deep-learning/,RC24,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/what-is-deep-learning/,RC24,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/what-is-deep-learning/,RC24,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/what-is-deep-learning/,RC24,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/what-is-deep-learning/,RC24,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/what-is-deep-learning/,RC24,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/what-is-deep-learning/,RC24v1,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/what-is-machine-learning/machine-learning-examples/,U03v6,a11y-unknown,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/what-is-machine-learning/machine-learning-examples/,RC23v3,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/what-is-machine-learning/machine-learning-examples/,RC57,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/what-is-machine-learning/machine-learning-examples/,RC78,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/what-is-machine-learning/machine-learning-examples/,RC25,a11y-true,false
corporate,data-science,https://www.oracle.com/data-science/machine-learning/what-is-machine-learning/machine-learning-examples/,RC24v1,a11y-true,false
